SKU_ID,Warehouse_ID,Current_Stock,Safety_Stock,Reorder_Point,Snapshot_Date,Lead_Time_Days,Inventory_Value
SKU0338,WH2,1341,241,131,10/12/2025,3,220916
SKU0350,WH4,904,173,371,5/29/2024,25,106536
SKU0113,WH4,905,218,130,10/23/2023,5,194163
SKU0344,WH6,642,250,232,7/20/2024,28,155579
SKU0464,WH1,939,63,240,1/12/2024,21,76791
SKU0105,WH3,15,95,235,5/2/2026,13,284671
SKU0146,WH5,190,272,494,2/16/2026,4,191442
SKU0395,WH2,462,220,294,10/18/2023,11,39577
SKU0243,WH1,392,123,132,5/20/2026,15,159349
SKU0357,WH3,1142,250,231,2/6/2025,25,109277
SKU0448,WH7,433,76,249,10/2/2023,23,91432
SKU0034,WH3,1157,140,413,11/29/2024,10,214312
SKU0294,WH4,794,222,453,5/20/2024,25,112175
SKU0194,WH7,1222,102,337,8/8/2024,27,158789
SKU0164,WH8,55,168,330,1/6/2026,12,10401
SKU0027,WH8,1137,299,462,8/5/2025,21,143249
SKU0008,WH4,1166,246,180,2/14/2024,9,237292
SKU0464,WH7,864,80,195,5/11/2025,10,35278
SKU0335,WH2,694,259,125,4/22/2026,7,113586
SKU0129,WH5,1047,83,498,4/14/2025,7,247144
SKU0218,WH4,86,231,280,11/9/2025,29,224389
SKU0479,WH5,630,125,160,7/31/2025,27,192927
SKU0100,WH4,877,137,223,9/27/2023,10,199580
SKU0451,WH5,67,217,103,3/7/2026,14,247993
SKU0449,WH8,618,172,244,2/16/2026,27,286422
SKU0132,WH4,1496,57,436,1/2/2026,26,19269
SKU0010,WH8,631,78,111,1/13/2024,21,21127
SKU0097,WH8,1145,162,306,8/19/2025,7,206819
SKU0327,WH6,484,259,238,4/20/2024,22,71739
SKU0079,WH4,577,75,318,1/18/2025,29,294681
SKU0457,WH6,105,140,369,5/17/2024,28,152335
SKU0496,WH4,980,108,114,3/20/2026,22,122365
SKU0325,WH4,715,190,368,1/2/2024,16,40464
SKU0244,WH5,971,294,389,12/7/2025,10,124533
SKU0417,WH1,840,256,360,1/31/2025,28,271337
SKU0298,WH2,388,187,471,4/5/2024,25,64970
SKU0113,WH8,230,253,169,12/5/2025,12,150394
SKU0381,WH8,376,279,320,2/9/2024,21,25620
SKU0285,WH1,1472,58,142,9/11/2025,18,102319
SKU0247,WH8,437,130,379,6/6/2024,3,227276
SKU0191,WH5,83,147,404,8/18/2024,20,261558
SKU0281,WH8,787,188,132,9/8/2023,24,282094
SKU0403,WH7,478,263,357,5/8/2025,23,230837
SKU0465,WH2,1211,171,389,11/6/2024,17,18355
SKU0413,WH4,232,267,309,11/25/2024,22,59346
SKU0213,WH1,1272,186,481,8/10/2023,14,41155
SKU0079,WH2,1384,55,313,9/28/2024,3,114161
SKU0378,WH1,615,171,166,6/30/2025,23,76753
SKU0218,WH5,395,79,307,4/21/2024,12,53144
SKU0003,WH7,322,51,493,1/2/2024,23,65388
SKU0362,WH2,565,196,498,1/29/2025,27,265130
SKU0366,WH4,222,165,431,5/7/2024,25,77551
SKU0158,WH3,547,192,216,12/4/2024,25,92121
SKU0081,WH4,1427,249,266,11/5/2025,14,43106
SKU0369,WH3,678,106,150,10/30/2025,8,53729
SKU0134,WH4,65,237,498,6/4/2025,14,200358
SKU0077,WH5,1023,111,446,7/23/2024,26,234452
SKU0455,WH2,93,180,170,9/29/2024,20,288067
SKU0297,WH1,79,142,445,8/4/2025,25,143959
SKU0080,WH6,1121,95,290,5/28/2024,13,207545
SKU0389,WH4,362,287,446,6/8/2024,9,182871
SKU0337,WH7,1048,231,241,1/9/2025,6,94927
SKU0193,WH3,956,59,240,8/9/2023,29,178457
SKU0201,WH2,959,229,177,6/13/2024,18,10951
SKU0121,WH6,194,136,311,1/8/2024,9,266804
SKU0242,WH1,1067,152,323,4/8/2025,28,255533
SKU0178,WH3,241,267,138,2/9/2026,19,240677
SKU0077,WH3,103,163,421,9/10/2024,12,70908
SKU0348,WH6,848,154,435,5/24/2024,14,94897
SKU0489,WH2,1104,184,309,2/20/2024,16,30612
SKU0149,WH7,55,173,287,2/28/2024,5,178260
SKU0071,WH5,489,183,291,6/13/2025,29,195659
SKU0453,WH5,1404,142,452,4/13/2025,11,283375
SKU0312,WH5,115,234,402,7/30/2025,21,115249
SKU0456,WH6,959,291,320,1/6/2026,4,198285
SKU0151,WH2,183,136,349,3/5/2025,4,148085
SKU0289,WH3,1400,61,316,5/18/2025,28,117484
SKU0193,WH7,816,133,109,3/3/2025,20,25942
SKU0350,WH2,676,218,419,10/24/2025,27,123298
SKU0408,WH5,1245,118,432,7/24/2024,13,58812
SKU0343,WH7,829,130,102,2/26/2025,15,200065
SKU0021,WH4,569,110,287,11/10/2025,8,267302
SKU0333,WH2,1240,74,186,12/22/2024,19,11081
SKU0370,WH4,850,53,424,10/7/2024,29,199503
SKU0354,WH8,1095,259,308,11/13/2025,14,128123
SKU0169,WH5,1041,78,320,11/20/2024,12,278094
SKU0471,WH2,73,296,259,2/16/2024,3,104184
SKU0230,WH2,404,112,459,1/24/2026,4,65224
SKU0085,WH4,353,85,483,3/1/2026,13,24557
SKU0377,WH1,1260,94,389,3/19/2025,13,273664
SKU0243,WH7,81,278,458,7/29/2025,16,277338
SKU0278,WH4,234,182,175,10/5/2025,23,27099
SKU0367,WH5,496,63,393,10/26/2024,9,223156
SKU0489,WH4,801,178,184,1/14/2024,20,215805
SKU0302,WH6,821,193,249,1/2/2025,9,28997
SKU0489,WH1,286,183,385,2/2/2024,22,62345
SKU0413,WH5,1359,177,280,1/25/2025,11,257748
SKU0053,WH6,473,233,183,7/3/2024,9,100879
SKU0279,WH7,706,201,485,11/28/2024,23,39095
SKU0022,WH2,1394,129,298,6/3/2025,22,146347
SKU0098,WH2,1337,73,393,1/10/2026,21,96333
SKU0392,WH8,469,62,412,11/11/2023,6,217143
SKU0239,WH1,642,111,388,4/30/2026,11,14627
SKU0088,WH6,1356,129,383,8/4/2023,2,209388
SKU0300,WH5,1185,211,353,9/30/2024,26,212691
SKU0393,WH8,1486,78,290,4/2/2025,26,142738
SKU0122,WH5,1067,154,281,6/24/2024,28,114829
SKU0031,WH2,890,62,233,10/3/2025,5,83152
SKU0011,WH8,1451,186,194,4/3/2025,12,208519
SKU0305,WH4,1147,277,135,7/28/2023,2,60983
SKU0494,WH4,433,267,429,2/13/2026,27,74958
SKU0486,WH7,1096,138,217,6/24/2025,24,95321
SKU0095,WH7,589,52,246,10/12/2024,15,105810
SKU0052,WH5,1189,108,489,4/23/2026,23,41606
SKU0438,WH1,89,53,107,2/20/2025,13,191676
SKU0323,WH8,1242,222,489,9/22/2023,12,91198
SKU0025,WH1,1057,163,268,1/29/2026,23,247629
SKU0077,WH8,427,264,210,1/25/2025,7,226068
SKU0080,WH7,827,121,316,9/14/2023,11,16920
SKU0044,WH8,1183,215,470,10/1/2024,20,9120
SKU0406,WH6,874,97,345,3/16/2024,21,225484
SKU0141,WH8,742,189,370,3/13/2024,2,140821
SKU0374,WH2,805,94,249,9/8/2024,18,61684
SKU0019,WH7,742,125,487,7/3/2024,8,166971
SKU0442,WH8,604,177,185,5/15/2025,21,276645
SKU0189,WH3,853,198,155,10/9/2025,3,35731
SKU0220,WH6,643,150,373,7/24/2025,25,46690
SKU0405,WH8,1373,260,206,11/29/2025,8,33894
SKU0154,WH1,671,253,480,6/17/2024,11,54774
SKU0297,WH7,633,166,123,12/6/2024,19,148836
SKU0254,WH6,1475,239,326,12/7/2025,13,282978
SKU0170,WH3,1024,107,294,2/12/2024,12,91468
SKU0179,WH4,1443,235,373,8/8/2023,24,165520
SKU0209,WH2,615,253,444,5/25/2025,17,241569
SKU0445,WH4,1030,146,183,2/22/2024,8,227069
SKU0125,WH8,1253,207,138,6/11/2024,15,219554
SKU0118,WH8,1252,252,188,12/20/2024,4,192918
SKU0263,WH1,1056,176,288,9/18/2023,26,63181
SKU0346,WH4,846,175,432,4/9/2024,22,54650
SKU0441,WH5,1368,196,433,4/1/2024,25,26627
SKU0442,WH4,126,91,449,4/9/2024,9,206039
SKU0024,WH7,536,100,143,9/4/2023,2,138192
SKU0017,WH3,461,269,331,1/31/2024,22,155351
SKU0186,WH3,1337,160,383,7/22/2025,22,273715
SKU0320,WH4,139,290,385,2/19/2026,4,233053
SKU0270,WH1,587,295,150,4/14/2024,22,259583
SKU0132,WH8,207,267,388,8/16/2024,18,254132
SKU0208,WH7,778,108,465,5/7/2026,29,202501
SKU0276,WH3,196,200,419,11/16/2023,15,155082
SKU0417,WH6,1357,93,383,5/18/2025,11,105046
SKU0486,WH2,555,154,474,5/26/2025,11,145865
SKU0049,WH5,860,279,172,9/20/2024,2,207261
SKU0146,WH1,321,150,497,4/5/2025,13,82968
SKU0284,WH2,561,180,326,5/6/2024,16,157399
SKU0338,WH1,11,124,409,11/4/2023,16,123446
SKU0053,WH7,452,230,276,4/23/2024,11,59635
SKU0012,WH3,1440,96,106,1/9/2026,2,183556
SKU0485,WH1,1337,281,211,7/31/2025,7,28862
SKU0113,WH7,1200,220,415,10/2/2025,15,37719
SKU0084,WH2,1186,141,356,5/17/2024,23,24919
SKU0197,WH7,844,135,150,1/20/2025,29,46591
SKU0362,WH6,102,64,393,3/21/2025,11,61328
SKU0186,WH6,487,111,165,8/30/2023,18,128428
SKU0292,WH1,1258,168,468,9/3/2023,2,195228
SKU0447,WH6,1289,83,173,12/8/2024,22,251583
SKU0320,WH3,1336,209,198,11/15/2024,19,54927
SKU0011,WH4,958,241,286,3/21/2025,20,276639
SKU0115,WH2,462,52,207,7/1/2025,24,275415
SKU0425,WH6,62,251,325,8/1/2024,4,49435
SKU0288,WH4,421,297,355,8/25/2024,18,180025
SKU0129,WH3,968,115,289,7/18/2024,29,240884
SKU0406,WH8,316,263,266,7/9/2025,29,96487
SKU0150,WH2,729,245,334,2/4/2025,18,35936
SKU0438,WH4,1217,177,162,4/7/2025,6,193258
SKU0461,WH2,545,287,259,1/17/2026,15,270230
SKU0175,WH7,21,201,472,8/9/2023,17,64868
SKU0325,WH5,1483,207,184,9/6/2024,26,126217
SKU0287,WH4,337,92,477,8/10/2025,4,258381
SKU0336,WH4,363,114,327,6/24/2025,6,249572
SKU0030,WH8,125,132,114,4/9/2025,7,193159
SKU0346,WH5,1237,77,228,4/21/2025,24,31309
SKU0211,WH3,344,229,256,5/27/2025,5,102372
SKU0137,WH7,1234,65,193,10/13/2025,24,164824
SKU0438,WH5,119,296,343,12/10/2023,4,130009
SKU0339,WH7,874,198,388,7/10/2024,29,228384
SKU0325,WH2,524,99,478,11/18/2024,5,116337
SKU0123,WH2,488,218,187,9/22/2025,8,101941
SKU0266,WH2,1342,172,425,2/15/2024,4,40268
SKU0097,WH3,325,81,109,9/7/2023,25,247869
SKU0250,WH5,719,114,273,8/10/2025,28,18850
SKU0217,WH8,196,171,274,4/22/2026,13,71859
SKU0392,WH8,420,115,117,5/10/2025,11,116293
SKU0184,WH1,793,162,109,10/17/2025,24,97613
SKU0282,WH4,558,109,191,2/28/2025,6,104559
SKU0288,WH8,656,208,389,12/6/2025,15,33700
SKU0125,WH5,717,195,397,2/7/2026,3,96359
SKU0215,WH2,1301,159,197,2/4/2026,24,299397
SKU0012,WH5,550,156,190,4/29/2026,3,75980
SKU0422,WH5,862,194,397,1/19/2026,16,135513
SKU0288,WH3,1400,161,212,1/8/2026,3,75678
SKU0096,WH4,104,57,490,1/29/2025,5,13170
SKU0154,WH3,1393,59,370,3/15/2026,11,99525
SKU0130,WH6,1448,237,408,6/25/2025,13,185107
SKU0478,WH3,866,104,100,11/21/2025,14,8093
SKU0167,WH7,301,146,497,2/23/2024,10,214977
SKU0355,WH2,732,109,342,9/23/2024,5,119779
SKU0261,WH3,796,284,204,10/27/2024,13,137284
SKU0212,WH4,475,129,343,6/4/2024,25,47641
SKU0060,WH2,659,288,317,5/1/2026,7,254716
SKU0209,WH3,1348,288,289,11/11/2024,8,66248
SKU0407,WH8,623,201,199,2/14/2025,19,88110
SKU0481,WH8,1209,161,391,4/6/2025,19,9249
SKU0116,WH2,283,54,454,2/18/2025,7,183192
SKU0444,WH5,926,266,337,12/14/2024,20,186041
SKU0040,WH4,981,292,499,2/4/2026,23,76839
SKU0494,WH1,575,125,290,6/25/2024,15,131741
SKU0365,WH1,91,245,361,3/16/2025,5,80887
SKU0204,WH1,538,213,249,7/4/2025,21,137184
SKU0313,WH5,985,242,234,4/30/2025,13,157815
SKU0059,WH7,1177,212,435,10/5/2025,17,124610
SKU0284,WH3,347,293,277,8/5/2023,15,124431
SKU0248,WH6,1445,277,267,3/6/2025,9,140924
SKU0389,WH7,894,286,241,8/15/2025,26,135380
SKU0470,WH5,402,132,408,2/18/2024,28,135966
SKU0128,WH1,936,73,235,3/29/2024,11,106620
SKU0002,WH7,988,183,333,3/8/2026,12,209735
SKU0041,WH3,983,289,446,11/29/2024,24,285605
SKU0066,WH5,1237,124,215,12/17/2023,26,219597
SKU0289,WH3,403,174,433,7/27/2025,17,298473
SKU0453,WH1,278,229,414,3/9/2024,18,174710
SKU0122,WH4,155,243,459,3/16/2024,23,272720
SKU0216,WH8,660,191,171,7/16/2025,11,13344
SKU0467,WH1,1304,89,290,8/6/2024,29,78056
SKU0038,WH6,800,288,434,1/26/2026,5,35458
SKU0029,WH1,963,155,314,7/16/2023,17,171705
SKU0105,WH2,840,127,448,8/7/2023,3,220917
SKU0364,WH8,569,157,494,11/16/2025,27,80938
SKU0200,WH7,1492,292,172,5/14/2026,17,17383
SKU0486,WH6,943,287,261,4/6/2024,19,149511
SKU0050,WH3,856,172,260,8/31/2023,7,187858
SKU0068,WH7,720,211,205,10/30/2024,21,39007
SKU0071,WH8,362,178,177,6/17/2024,22,65061
SKU0217,WH2,1165,72,477,12/27/2023,27,24598
SKU0442,WH7,185,50,151,12/24/2024,26,285138
SKU0386,WH8,1197,93,288,8/1/2024,9,260827
SKU0135,WH7,1364,158,350,5/12/2025,5,105567
SKU0110,WH5,1346,224,470,6/3/2025,12,159022
SKU0200,WH5,1123,77,138,7/12/2025,3,97666
SKU0447,WH1,960,275,208,8/13/2023,3,73122
SKU0250,WH7,469,176,162,10/7/2023,20,176979
SKU0175,WH6,1134,273,355,6/23/2024,24,71941
SKU0029,WH2,1190,171,190,10/17/2023,8,267218
SKU0445,WH7,563,136,302,2/11/2024,24,167986
SKU0103,WH2,54,148,134,2/23/2026,4,217814
SKU0341,WH4,370,77,117,1/24/2026,10,45672
SKU0213,WH4,761,246,170,9/13/2024,17,153356
SKU0366,WH7,1347,257,374,1/17/2024,8,180473
SKU0473,WH1,1298,288,269,7/8/2024,15,262840
SKU0415,WH7,1013,197,350,11/17/2024,13,87265
SKU0091,WH8,666,229,447,3/6/2026,13,258128
SKU0033,WH6,1008,225,362,11/3/2025,29,226798
SKU0423,WH6,273,261,229,1/27/2025,26,176190
SKU0270,WH5,873,66,131,12/24/2025,10,234690
SKU0290,WH4,564,241,321,5/30/2025,8,74478
SKU0159,WH2,1037,182,422,7/21/2025,6,205584
SKU0432,WH7,1156,237,428,9/10/2025,9,293025
SKU0229,WH8,854,234,407,2/1/2024,11,185371
SKU0454,WH2,1316,197,353,12/16/2025,20,231649
SKU0282,WH1,297,246,370,2/24/2024,23,152213
SKU0221,WH7,1433,244,297,9/4/2024,25,207625
SKU0180,WH3,282,273,316,2/2/2024,20,90369
SKU0116,WH3,973,266,337,11/29/2024,28,205210
SKU0032,WH5,614,211,275,7/21/2024,10,145279
SKU0261,WH6,553,99,159,10/17/2024,19,158102
SKU0436,WH6,358,178,103,2/15/2025,18,105515
SKU0382,WH1,36,179,248,12/29/2025,14,279893
SKU0189,WH7,1133,251,166,11/6/2023,28,29036
SKU0275,WH4,487,195,294,6/17/2024,13,222566
SKU0378,WH8,923,62,138,6/14/2025,11,243232
SKU0329,WH5,1448,199,355,6/20/2024,23,254256
SKU0145,WH8,1092,184,166,10/5/2024,7,90705
SKU0038,WH4,1440,272,381,10/22/2023,14,288696
SKU0193,WH6,926,209,471,10/11/2025,17,203373
SKU0461,WH1,1139,243,424,7/27/2025,5,14129
SKU0405,WH5,1335,92,413,6/15/2024,29,211114
SKU0014,WH6,985,232,369,11/9/2025,19,285607
SKU0211,WH6,1286,288,365,12/29/2023,20,69959
SKU0309,WH7,1336,214,236,1/18/2025,19,212667
SKU0270,WH5,1090,98,329,8/19/2023,13,95739
SKU0238,WH4,1478,117,230,3/31/2026,21,96050
SKU0200,WH8,173,96,302,3/24/2024,11,220862
SKU0447,WH3,155,208,201,9/28/2023,12,17409
SKU0104,WH8,1068,170,275,5/5/2025,29,218466
SKU0281,WH3,955,121,393,11/18/2025,9,174786
SKU0116,WH4,646,254,394,3/29/2026,16,184637
SKU0018,WH2,557,241,142,11/23/2025,3,173341
SKU0333,WH2,1462,243,464,3/16/2025,8,85049
SKU0472,WH5,776,53,166,7/23/2025,21,114177
SKU0440,WH4,673,285,361,5/9/2026,7,46905
SKU0137,WH3,1336,207,401,6/28/2025,18,6948
SKU0218,WH1,1252,157,177,3/22/2025,18,172590
SKU0384,WH2,1276,103,115,11/3/2023,24,77814
SKU0023,WH1,755,79,252,9/3/2023,24,175560
SKU0482,WH3,37,289,399,12/1/2023,8,273049
SKU0269,WH4,195,94,221,1/6/2026,20,176850
SKU0232,WH2,245,66,483,2/19/2026,7,228470
SKU0167,WH5,538,257,340,2/7/2026,11,135539
SKU0398,WH1,221,273,126,10/15/2023,25,166396
SKU0061,WH6,1013,180,409,12/14/2023,25,33708
SKU0221,WH7,1376,205,155,5/11/2026,29,66637
SKU0230,WH6,835,242,200,8/18/2023,9,222715
SKU0091,WH6,1013,138,286,2/12/2025,27,290259
SKU0086,WH2,1058,208,310,3/29/2025,24,12111
SKU0169,WH3,43,224,472,3/30/2026,5,102194
SKU0405,WH2,1183,268,435,3/9/2024,22,225864
SKU0318,WH7,1129,284,449,10/20/2025,23,244274
SKU0378,WH2,556,62,171,3/24/2024,18,118473
SKU0427,WH4,1014,268,193,8/8/2023,3,90537
SKU0409,WH4,1220,72,363,12/18/2023,23,267607
SKU0285,WH8,119,53,200,3/3/2024,20,66829
SKU0150,WH5,1250,121,384,4/18/2024,20,256798
SKU0077,WH8,152,234,497,2/5/2024,5,70982
SKU0348,WH8,872,260,341,4/18/2025,17,256643
SKU0269,WH7,1139,67,327,3/10/2025,18,187797
SKU0086,WH4,251,168,455,4/10/2025,22,299488
SKU0174,WH6,317,222,239,1/30/2026,9,141633
SKU0241,WH7,135,212,368,9/22/2023,9,112427
SKU0347,WH8,1352,84,239,8/6/2024,8,296301
SKU0094,WH8,1405,148,365,10/9/2025,8,59387
SKU0442,WH3,913,124,271,5/22/2024,5,242996
SKU0156,WH5,53,214,286,12/3/2024,26,273601
SKU0111,WH1,555,253,491,12/4/2023,28,121987
SKU0169,WH7,450,65,251,9/22/2024,7,68537
SKU0425,WH5,379,61,264,1/30/2025,19,228158
SKU0148,WH4,1370,110,270,1/4/2024,12,293219
SKU0355,WH5,289,108,211,10/22/2025,16,37084
SKU0051,WH7,783,121,444,10/11/2023,22,270737
SKU0114,WH5,247,288,363,5/30/2025,17,60617
SKU0136,WH7,175,114,291,9/1/2025,24,232636
SKU0378,WH2,894,119,166,6/23/2025,13,236178
SKU0178,WH7,1309,120,300,4/4/2025,25,151615
SKU0160,WH6,698,92,173,8/29/2023,12,227798
SKU0367,WH2,1059,114,401,5/13/2025,8,206584
SKU0427,WH2,457,88,191,4/6/2024,11,69088
SKU0317,WH8,611,191,309,5/25/2025,4,148018
SKU0103,WH5,534,83,171,12/5/2023,6,146442
SKU0341,WH4,1372,205,332,10/29/2024,10,33429
SKU0214,WH3,1080,285,331,3/13/2024,23,136356
SKU0344,WH3,222,114,235,4/26/2025,27,60468
SKU0469,WH1,423,75,286,11/7/2024,29,57911
SKU0172,WH8,688,85,135,1/4/2024,5,259016
SKU0164,WH3,976,211,451,2/12/2026,23,291793
SKU0196,WH4,1156,237,120,9/16/2025,17,160206
SKU0364,WH3,801,202,358,11/19/2023,28,67721
SKU0267,WH7,152,73,187,12/1/2024,18,193693
SKU0264,WH8,1146,277,115,5/16/2026,20,182653
SKU0260,WH5,76,157,310,10/2/2023,21,225006
SKU0074,WH7,1354,56,154,10/15/2023,16,79651
SKU0012,WH5,167,153,249,4/12/2024,8,199391
SKU0353,WH8,1425,202,377,1/25/2026,3,129348
SKU0037,WH2,1374,144,212,4/23/2024,24,129417
SKU0449,WH8,385,214,432,4/2/2026,28,5946
SKU0337,WH8,973,190,495,11/20/2023,9,20093
SKU0142,WH1,1132,261,108,3/5/2025,14,59946
SKU0354,WH3,138,142,183,4/1/2026,14,278524
SKU0040,WH5,1443,80,123,7/7/2025,25,272274
SKU0347,WH6,904,201,483,10/22/2025,24,180219
SKU0280,WH7,543,244,147,11/4/2025,9,135335
SKU0338,WH3,1403,222,361,8/11/2024,25,177259
SKU0319,WH2,567,211,219,8/8/2023,2,154968
SKU0272,WH1,111,236,186,2/11/2025,18,253276
SKU0051,WH2,229,174,459,8/17/2023,8,217830
SKU0016,WH3,1020,292,498,7/14/2024,9,248328
SKU0058,WH6,1293,55,385,10/17/2023,26,77861
SKU0163,WH3,751,233,382,2/25/2026,22,230177
SKU0196,WH7,111,148,325,8/10/2025,19,106641
SKU0226,WH2,989,62,324,6/23/2025,11,204052
SKU0161,WH6,566,299,216,2/7/2026,24,268160
SKU0215,WH4,307,163,285,12/11/2023,21,125846
SKU0074,WH2,1120,217,365,9/7/2024,27,241032
SKU0057,WH5,525,252,171,3/22/2024,22,138706
SKU0203,WH7,862,190,305,4/2/2026,2,57139
SKU0068,WH4,446,155,228,4/3/2025,5,141304
SKU0220,WH4,640,239,173,4/18/2026,22,92586
SKU0268,WH8,711,102,103,11/9/2025,10,250906
SKU0273,WH3,1078,286,286,5/8/2026,6,30483
SKU0373,WH7,884,233,140,3/5/2025,22,216144
SKU0325,WH6,495,93,189,10/24/2023,9,152795
SKU0480,WH7,565,269,497,12/3/2024,21,164603
SKU0258,WH2,1495,245,342,11/29/2025,8,266784
SKU0205,WH2,907,263,300,9/24/2024,6,206220
SKU0213,WH5,716,238,392,9/8/2024,15,147731
SKU0013,WH3,79,231,213,1/3/2026,22,280382
SKU0160,WH5,185,226,471,1/22/2026,7,88709
SKU0357,WH4,988,86,249,11/17/2024,25,186826
SKU0169,WH6,905,67,187,2/21/2026,16,35361
SKU0404,WH3,1456,51,326,12/8/2023,8,250298
SKU0187,WH7,1183,233,220,7/12/2025,28,251174
SKU0257,WH3,689,227,391,7/18/2025,9,21517
SKU0431,WH3,465,146,322,5/16/2024,4,214887
SKU0303,WH2,1418,297,285,3/20/2025,10,208106
SKU0087,WH7,587,284,242,1/27/2024,22,286963
SKU0205,WH3,1295,246,288,1/16/2024,8,299370
SKU0133,WH7,330,177,490,1/27/2024,14,161061
SKU0233,WH5,605,61,326,4/19/2025,28,160820
SKU0355,WH7,864,65,190,12/7/2024,2,288929
SKU0256,WH5,672,235,207,9/26/2024,2,254246
SKU0132,WH5,836,271,269,7/19/2025,15,33185
SKU0477,WH4,1168,67,325,1/25/2026,28,83406
SKU0322,WH4,1211,76,124,1/26/2025,8,275215
SKU0176,WH7,1086,160,476,2/26/2025,12,50628
SKU0054,WH8,1313,297,163,3/21/2025,23,247422
SKU0131,WH4,783,268,399,4/22/2024,20,75693
SKU0278,WH6,1202,60,361,7/26/2024,6,257463
SKU0462,WH2,776,254,103,8/28/2024,22,195525
SKU0333,WH7,991,115,165,10/27/2025,24,202391
SKU0386,WH6,483,74,482,7/10/2025,19,184458
SKU0439,WH8,1306,82,330,9/23/2025,23,226026
SKU0201,WH7,1389,84,113,3/18/2024,28,101523
SKU0272,WH3,175,265,487,9/11/2025,13,129759
SKU0396,WH7,364,113,390,7/25/2023,16,232556
SKU0184,WH2,925,298,432,5/10/2024,24,170814
SKU0178,WH4,1021,222,349,4/12/2026,29,117012
SKU0493,WH2,1486,114,222,10/18/2023,22,106254
SKU0194,WH7,90,164,320,9/19/2025,18,226591
SKU0097,WH7,917,202,213,4/28/2024,5,130425
SKU0486,WH6,205,291,261,1/28/2025,3,255859
SKU0085,WH8,293,230,253,1/17/2026,3,57740
SKU0463,WH3,389,254,334,12/13/2023,2,158265
SKU0078,WH5,876,238,411,5/20/2024,22,273260
SKU0395,WH5,400,211,445,4/30/2026,18,26226
SKU0146,WH8,1462,192,479,7/31/2025,21,220923
SKU0051,WH4,315,247,347,9/27/2025,11,11319
SKU0217,WH2,947,131,177,1/11/2024,6,138495
SKU0456,WH5,23,155,466,11/25/2023,27,31835
SKU0248,WH2,1004,205,302,12/14/2023,18,181491
SKU0066,WH5,1458,102,486,12/2/2025,16,245239
SKU0084,WH2,1038,71,477,8/10/2023,20,179008
SKU0441,WH5,667,284,235,4/6/2025,8,271697
SKU0410,WH2,781,298,445,4/6/2026,19,236110
SKU0360,WH8,1162,57,353,9/16/2024,29,168080
SKU0458,WH1,512,233,232,12/22/2024,22,110023
SKU0500,WH3,1424,201,285,11/21/2025,10,274046
SKU0200,WH2,1003,61,111,12/14/2024,11,148722
SKU0104,WH7,818,201,354,7/22/2025,8,264804
SKU0094,WH6,728,178,294,3/18/2024,19,78531
SKU0231,WH8,1333,153,336,1/3/2026,25,39069
SKU0006,WH2,1023,290,193,8/20/2024,3,297780
SKU0482,WH6,102,299,119,12/6/2024,17,108579
SKU0312,WH7,910,205,486,2/25/2026,16,216589
SKU0498,WH6,843,185,388,7/25/2023,20,289225
SKU0047,WH4,586,52,245,10/24/2025,21,267279
SKU0336,WH2,370,130,174,8/24/2023,23,91918
SKU0019,WH8,576,250,106,10/16/2025,25,205368
SKU0003,WH8,666,165,189,7/7/2025,9,28093
SKU0141,WH2,427,236,358,6/2/2024,16,88426
SKU0082,WH4,1147,164,484,1/21/2025,9,209545
SKU0128,WH1,429,159,344,5/8/2024,8,98148
SKU0297,WH7,94,124,116,6/24/2025,19,33086
SKU0375,WH2,56,154,495,8/8/2024,26,278900
SKU0425,WH7,1034,83,468,7/24/2024,14,17697
SKU0498,WH4,585,197,201,1/6/2024,29,250924
SKU0007,WH3,548,196,300,6/14/2025,12,10004
SKU0022,WH5,967,161,180,12/22/2023,6,191710
SKU0031,WH3,655,169,482,3/12/2026,9,214337
SKU0125,WH1,596,167,202,11/9/2025,28,48514
SKU0083,WH3,1287,275,349,3/17/2024,21,39990
SKU0019,WH5,290,108,219,3/17/2025,25,80341
SKU0047,WH1,972,250,122,5/9/2026,3,94038
SKU0143,WH3,140,132,357,9/18/2025,5,66730
SKU0456,WH3,260,215,204,1/28/2026,16,216021
SKU0494,WH2,992,202,225,10/25/2025,14,227955
SKU0368,WH1,783,205,410,3/13/2026,18,35352
SKU0477,WH3,754,274,213,11/5/2025,23,71809
SKU0312,WH6,275,92,114,4/28/2025,27,11661
SKU0112,WH7,425,151,341,12/25/2024,19,17186
SKU0050,WH8,207,158,399,8/23/2025,21,185434
SKU0017,WH5,1396,63,328,5/2/2026,29,263031
SKU0034,WH6,1375,75,296,3/19/2026,10,118964
SKU0298,WH3,991,202,450,5/21/2024,6,16969
SKU0494,WH2,963,272,460,11/23/2025,5,296896
SKU0469,WH7,716,234,404,3/11/2024,15,56354
SKU0285,WH7,1284,174,418,1/14/2026,26,219743
SKU0456,WH5,1158,272,328,4/18/2024,18,142017
SKU0372,WH8,460,268,390,4/24/2026,29,261067
SKU0006,WH4,1045,203,118,9/22/2024,16,151369
SKU0452,WH2,1470,191,280,10/3/2025,17,189621
SKU0024,WH7,1153,243,319,2/24/2024,4,288374
SKU0491,WH3,1383,119,101,4/2/2026,14,212444
SKU0148,WH6,903,113,279,9/14/2025,10,75453
SKU0495,WH2,770,203,469,7/22/2024,3,67285
