Order_ID,SKU_ID,Warehouse_ID,Customer_Region,Demand_Qty,Delivered_Qty,Order_Date,Order_Status
O021069,SKU0283,WH8,North,253,240,12/7/2025 23:00,DELIVERED
O021070,SKU0269,WH7,South,6,6,12/8/2025 0:00,DELIVERED
O021071,SKU0484,WH4,South,19,19,12/8/2025 1:00,DELIVERED
O021072,SKU0155,WH1,South,275,90,12/8/2025 2:00,PARTIAL
O021073,SKU0073,WH3,West,110,110,12/8/2025 3:00,DELIVERED
O021074,SKU0197,WH6,South,95,95,12/8/2025 4:00,PARTIAL
O021075,SKU0243,WH5,West,87,87,12/8/2025 5:00,DELAYED
O021076,SKU0086,WH5,South,13,13,12/8/2025 6:00,DELIVERED
O021077,SKU0287,WH2,North,195,65,12/8/2025 7:00,PARTIAL
O021078,SKU0259,WH8,West,76,76,12/8/2025 8:00,PARTIAL
O021079,SKU0286,WH1,North,229,229,12/8/2025 9:00,DELAYED
O021080,SKU0149,WH1,South,159,159,12/8/2025 10:00,PARTIAL
O021081,SKU0355,WH3,South,23,23,12/8/2025 11:00,DELAYED
O021082,SKU0390,WH3,East,205,205,12/8/2025 12:00,DELIVERED
O021083,SKU0476,WH2,West,240,103,12/8/2025 13:00,DELAYED
O021084,SKU0416,WH2,West,195,74,12/8/2025 14:00,PARTIAL
O021085,SKU0426,WH2,West,199,29,12/8/2025 15:00,DELIVERED
O021086,SKU0485,WH4,West,138,138,12/8/2025 16:00,PARTIAL
O021087,SKU0190,WH1,North,223,223,12/8/2025 17:00,PARTIAL
O021088,SKU0217,WH2,West,215,215,12/8/2025 18:00,DELIVERED
O021089,SKU0416,WH7,North,8,8,12/8/2025 19:00,PARTIAL
O021090,SKU0355,WH1,South,216,97,12/8/2025 20:00,DELAYED
O021091,SKU0086,WH6,North,284,238,12/8/2025 21:00,DELIVERED
O021092,SKU0216,WH5,West,255,152,12/8/2025 22:00,DELIVERED
O021093,SKU0423,WH5,North,205,169,12/8/2025 23:00,DELIVERED
O021094,SKU0320,WH1,West,161,22,12/9/2025 0:00,DELIVERED
O021095,SKU0118,WH6,North,114,10,12/9/2025 1:00,DELIVERED
O021096,SKU0414,WH5,East,245,44,12/9/2025 2:00,DELAYED
O021097,SKU0447,WH5,West,203,188,12/9/2025 3:00,DELIVERED
O021098,SKU0370,WH5,North,217,154,12/9/2025 4:00,PARTIAL
O021099,SKU0480,WH3,West,145,140,12/9/2025 5:00,DELAYED
O021100,SKU0415,WH6,South,134,20,12/9/2025 6:00,PARTIAL
O021101,SKU0087,WH8,North,174,174,12/9/2025 7:00,DELAYED
O021102,SKU0040,WH3,North,270,214,12/9/2025 8:00,DELAYED
O021103,SKU0161,WH1,East,165,63,12/9/2025 9:00,DELIVERED
O021104,SKU0191,WH1,West,107,107,12/9/2025 10:00,DELAYED
O021105,SKU0025,WH4,North,248,215,12/9/2025 11:00,PARTIAL
O021106,SKU0420,WH8,East,29,29,12/9/2025 12:00,DELIVERED
O021107,SKU0152,WH3,East,220,220,12/9/2025 13:00,DELAYED
O021108,SKU0095,WH1,East,209,209,12/9/2025 14:00,DELIVERED
O021109,SKU0442,WH8,West,49,49,12/9/2025 15:00,DELIVERED
O021110,SKU0423,WH3,West,2,2,12/9/2025 16:00,PARTIAL
O021111,SKU0046,WH4,North,198,136,12/9/2025 17:00,DELAYED
O021112,SKU0461,WH1,West,89,89,12/9/2025 18:00,PARTIAL
O021113,SKU0138,WH1,West,211,71,12/9/2025 19:00,DELAYED
O021114,SKU0471,WH1,South,70,23,12/9/2025 20:00,DELAYED
O021115,SKU0466,WH1,West,193,81,12/9/2025 21:00,DELIVERED
O021116,SKU0288,WH2,South,46,46,12/9/2025 22:00,DELIVERED
O021117,SKU0353,WH6,North,63,63,12/9/2025 23:00,PARTIAL
O021118,SKU0164,WH6,East,119,119,12/10/2025 0:00,PARTIAL
O021119,SKU0412,WH3,South,226,193,12/10/2025 1:00,DELAYED
O021120,SKU0400,WH3,North,27,27,12/10/2025 2:00,DELIVERED
O021121,SKU0016,WH8,South,191,191,12/10/2025 3:00,DELAYED
O021122,SKU0018,WH8,West,279,73,12/10/2025 4:00,PARTIAL
O021123,SKU0136,WH3,North,228,181,12/10/2025 5:00,DELAYED
O021124,SKU0490,WH4,East,224,10,12/10/2025 6:00,DELIVERED
O021125,SKU0464,WH7,South,295,51,12/10/2025 7:00,PARTIAL
O021126,SKU0247,WH2,West,58,58,12/10/2025 8:00,DELIVERED
O021127,SKU0248,WH7,North,209,193,12/10/2025 9:00,PARTIAL
O021128,SKU0331,WH3,West,142,46,12/10/2025 10:00,PARTIAL
O021129,SKU0198,WH8,North,150,150,12/10/2025 11:00,DELIVERED
O021130,SKU0001,WH8,South,17,17,12/10/2025 12:00,DELIVERED
O021131,SKU0190,WH3,North,240,138,12/10/2025 13:00,DELAYED
O021132,SKU0381,WH1,South,38,38,12/10/2025 14:00,PARTIAL
O021133,SKU0460,WH8,North,287,190,12/10/2025 15:00,DELIVERED
O021134,SKU0294,WH7,West,98,98,12/10/2025 16:00,DELIVERED
O021135,SKU0476,WH8,West,58,58,12/10/2025 17:00,DELAYED
O021136,SKU0045,WH1,South,17,17,12/10/2025 18:00,PARTIAL
O021137,SKU0442,WH8,East,120,120,12/10/2025 19:00,DELIVERED
O021138,SKU0337,WH7,South,23,23,12/10/2025 20:00,DELAYED
O021139,SKU0385,WH7,West,210,210,12/10/2025 21:00,DELAYED
O021140,SKU0032,WH1,North,213,197,12/10/2025 22:00,PARTIAL
O021141,SKU0392,WH3,East,148,148,12/10/2025 23:00,DELAYED
O021142,SKU0118,WH1,West,96,96,12/11/2025 0:00,DELAYED
O021143,SKU0296,WH3,East,260,42,12/11/2025 1:00,PARTIAL
O021144,SKU0184,WH7,South,73,73,12/11/2025 2:00,DELAYED
O021145,SKU0191,WH4,West,49,49,12/11/2025 3:00,DELIVERED
O021146,SKU0235,WH4,South,222,222,12/11/2025 4:00,DELIVERED
O021147,SKU0238,WH5,West,282,270,12/11/2025 5:00,DELAYED
O021148,SKU0216,WH8,West,32,32,12/11/2025 6:00,DELAYED
O021149,SKU0074,WH2,South,28,28,12/11/2025 7:00,DELAYED
O021150,SKU0111,WH1,West,168,60,12/11/2025 8:00,DELAYED
O021151,SKU0103,WH6,East,37,12,12/11/2025 9:00,PARTIAL
O021152,SKU0359,WH1,East,234,86,12/11/2025 10:00,DELIVERED
O021153,SKU0074,WH2,South,179,117,12/11/2025 11:00,DELIVERED
O021154,SKU0420,WH8,North,57,57,12/11/2025 12:00,PARTIAL
O021155,SKU0473,WH8,East,233,233,12/11/2025 13:00,PARTIAL
O021156,SKU0252,WH7,West,72,72,12/11/2025 14:00,DELIVERED
O021157,SKU0114,WH2,South,195,195,12/11/2025 15:00,PARTIAL
O021158,SKU0379,WH7,North,3,3,12/11/2025 16:00,DELAYED
O021159,SKU0313,WH5,South,202,131,12/11/2025 17:00,DELAYED
O021160,SKU0330,WH2,East,191,191,12/11/2025 18:00,PARTIAL
O021161,SKU0339,WH3,West,207,23,12/11/2025 19:00,DELIVERED
O021162,SKU0238,WH1,East,111,33,12/11/2025 20:00,DELAYED
O021163,SKU0173,WH2,South,51,46,12/11/2025 21:00,DELAYED
O021164,SKU0079,WH3,West,238,35,12/11/2025 22:00,DELAYED
O021165,SKU0464,WH2,North,134,22,12/11/2025 23:00,DELIVERED
O021166,SKU0386,WH6,East,281,34,12/12/2025 0:00,DELAYED
O021167,SKU0093,WH3,South,226,36,12/12/2025 1:00,DELAYED
O021168,SKU0452,WH4,West,26,26,12/12/2025 2:00,DELIVERED
O021169,SKU0050,WH8,South,216,154,12/12/2025 3:00,DELAYED
O021170,SKU0285,WH3,North,80,41,12/12/2025 4:00,DELAYED
O021171,SKU0223,WH5,North,292,10,12/12/2025 5:00,PARTIAL
O021172,SKU0081,WH7,East,21,21,12/12/2025 6:00,DELAYED
O021173,SKU0266,WH3,North,222,42,12/12/2025 7:00,DELIVERED
O021174,SKU0155,WH2,North,49,49,12/12/2025 8:00,DELIVERED
O021175,SKU0373,WH4,East,60,60,12/12/2025 9:00,PARTIAL
O021176,SKU0233,WH8,South,242,71,12/12/2025 10:00,DELIVERED
O021177,SKU0399,WH8,East,19,19,12/12/2025 11:00,PARTIAL
O021178,SKU0316,WH4,East,78,78,12/12/2025 12:00,DELIVERED
O021179,SKU0236,WH3,West,131,131,12/12/2025 13:00,PARTIAL
O021180,SKU0159,WH2,North,214,72,12/12/2025 14:00,PARTIAL
O021181,SKU0405,WH8,North,128,128,12/12/2025 15:00,DELIVERED
O021182,SKU0316,WH4,South,107,107,12/12/2025 16:00,PARTIAL
O021183,SKU0251,WH6,North,181,46,12/12/2025 17:00,PARTIAL
O021184,SKU0314,WH3,South,194,80,12/12/2025 18:00,DELAYED
O021185,SKU0425,WH3,West,45,45,12/12/2025 19:00,PARTIAL
O021186,SKU0430,WH7,South,57,57,12/12/2025 20:00,PARTIAL
O021187,SKU0301,WH8,South,183,34,12/12/2025 21:00,DELIVERED
O021188,SKU0380,WH8,West,275,58,12/12/2025 22:00,DELIVERED
O021189,SKU0282,WH8,East,5,5,12/12/2025 23:00,DELAYED
O021190,SKU0102,WH3,West,154,154,12/13/2025 0:00,DELIVERED
O021191,SKU0051,WH4,North,19,19,12/13/2025 1:00,DELAYED
O021192,SKU0420,WH1,North,31,31,12/13/2025 2:00,PARTIAL
O021193,SKU0052,WH2,West,147,126,12/13/2025 3:00,DELAYED
O021194,SKU0209,WH5,South,125,125,12/13/2025 4:00,DELAYED
O021195,SKU0307,WH5,West,25,25,12/13/2025 5:00,PARTIAL
O021196,SKU0131,WH8,North,153,153,12/13/2025 6:00,DELIVERED
O021197,SKU0270,WH2,West,237,104,12/13/2025 7:00,PARTIAL
O021198,SKU0433,WH1,South,214,214,12/13/2025 8:00,DELIVERED
O021199,SKU0205,WH7,North,141,45,12/13/2025 9:00,DELAYED
O021200,SKU0489,WH7,East,298,159,12/13/2025 10:00,PARTIAL
O021201,SKU0219,WH7,West,143,143,12/13/2025 11:00,DELAYED
O021202,SKU0257,WH7,West,23,23,12/13/2025 12:00,PARTIAL
O021203,SKU0185,WH2,West,284,258,12/13/2025 13:00,DELIVERED
O021204,SKU0145,WH3,West,112,112,12/13/2025 14:00,PARTIAL
O021205,SKU0496,WH6,North,269,140,12/13/2025 15:00,PARTIAL
O021206,SKU0178,WH2,South,96,43,12/13/2025 16:00,DELIVERED
O021207,SKU0482,WH2,East,172,51,12/13/2025 17:00,DELAYED
O021208,SKU0014,WH6,West,291,276,12/13/2025 18:00,PARTIAL
O021209,SKU0246,WH4,North,235,229,12/13/2025 19:00,DELAYED
O021210,SKU0187,WH5,West,87,87,12/13/2025 20:00,DELIVERED
O021211,SKU0337,WH8,East,296,203,12/13/2025 21:00,DELAYED
O021212,SKU0259,WH5,West,198,173,12/13/2025 22:00,DELAYED
O021213,SKU0354,WH8,South,221,82,12/13/2025 23:00,DELIVERED
O021214,SKU0040,WH3,West,298,31,12/14/2025 0:00,PARTIAL
O021215,SKU0089,WH6,West,143,41,12/14/2025 1:00,DELAYED
O021216,SKU0125,WH7,West,60,60,12/14/2025 2:00,DELAYED
O021217,SKU0450,WH7,South,289,274,12/14/2025 3:00,DELIVERED
O021218,SKU0418,WH3,North,2,2,12/14/2025 4:00,PARTIAL
O021219,SKU0474,WH4,South,153,10,12/14/2025 5:00,DELAYED
O021220,SKU0351,WH3,North,254,254,12/14/2025 6:00,PARTIAL
O021221,SKU0009,WH6,South,59,59,12/14/2025 7:00,DELAYED
O021222,SKU0350,WH6,South,251,251,12/14/2025 8:00,PARTIAL
O021223,SKU0084,WH1,West,25,25,12/14/2025 9:00,PARTIAL
O021224,SKU0021,WH4,South,133,85,12/14/2025 10:00,DELAYED
O021225,SKU0477,WH6,North,243,29,12/14/2025 11:00,DELIVERED
O021226,SKU0281,WH6,North,62,20,12/14/2025 12:00,DELAYED
O021227,SKU0358,WH4,North,104,104,12/14/2025 13:00,DELAYED
O021228,SKU0378,WH7,North,78,78,12/14/2025 14:00,PARTIAL
O021229,SKU0172,WH2,South,209,209,12/14/2025 15:00,PARTIAL
O021230,SKU0025,WH7,West,105,105,12/14/2025 16:00,DELAYED
O021231,SKU0393,WH2,East,91,91,12/14/2025 17:00,PARTIAL
O021232,SKU0103,WH1,North,164,4,12/14/2025 18:00,DELIVERED
O021233,SKU0190,WH7,South,115,115,12/14/2025 19:00,DELAYED
O021234,SKU0236,WH6,West,150,150,12/14/2025 20:00,DELIVERED
O021235,SKU0410,WH4,South,233,188,12/14/2025 21:00,PARTIAL
O021236,SKU0313,WH4,North,86,86,12/14/2025 22:00,PARTIAL
O021237,SKU0037,WH8,North,28,28,12/14/2025 23:00,DELIVERED
O021238,SKU0272,WH2,West,48,48,12/15/2025 0:00,DELAYED
O021239,SKU0293,WH7,South,188,155,12/15/2025 1:00,DELAYED
O021240,SKU0332,WH5,North,84,84,12/15/2025 2:00,DELIVERED
O021241,SKU0152,WH5,North,63,63,12/15/2025 3:00,DELIVERED
O021242,SKU0282,WH6,East,2,2,12/15/2025 4:00,DELAYED
O021243,SKU0020,WH2,East,279,87,12/15/2025 5:00,DELAYED
O021244,SKU0137,WH6,North,51,51,12/15/2025 6:00,PARTIAL
O021245,SKU0471,WH3,East,226,137,12/15/2025 7:00,PARTIAL
O021246,SKU0359,WH4,East,80,80,12/15/2025 8:00,DELAYED
O021247,SKU0029,WH7,North,246,38,12/15/2025 9:00,DELIVERED
O021248,SKU0031,WH7,South,206,206,12/15/2025 10:00,DELAYED
O021249,SKU0019,WH6,South,116,32,12/15/2025 11:00,PARTIAL
O021250,SKU0148,WH1,South,257,226,12/15/2025 12:00,DELIVERED
O021251,SKU0471,WH7,West,15,15,12/15/2025 13:00,DELIVERED
O021252,SKU0491,WH5,South,217,59,12/15/2025 14:00,PARTIAL
O021253,SKU0283,WH6,West,43,43,12/15/2025 15:00,PARTIAL
O021254,SKU0350,WH3,West,103,103,12/15/2025 16:00,DELIVERED
O021255,SKU0341,WH4,East,294,141,12/15/2025 17:00,DELIVERED
O021256,SKU0300,WH8,West,63,63,12/15/2025 18:00,DELIVERED
O021257,SKU0163,WH7,West,231,69,12/15/2025 19:00,PARTIAL
O021258,SKU0113,WH8,West,238,64,12/15/2025 20:00,PARTIAL
O021259,SKU0455,WH3,West,250,154,12/15/2025 21:00,DELIVERED
O021260,SKU0150,WH8,East,78,49,12/15/2025 22:00,DELAYED
O021261,SKU0330,WH6,North,83,83,12/15/2025 23:00,DELIVERED
O021262,SKU0255,WH4,West,154,154,12/16/2025 0:00,DELIVERED
O021263,SKU0087,WH4,North,230,220,12/16/2025 1:00,DELIVERED
O021264,SKU0399,WH2,South,97,97,12/16/2025 2:00,PARTIAL
O021265,SKU0350,WH2,South,174,174,12/16/2025 3:00,DELIVERED
O021266,SKU0098,WH8,North,140,140,12/16/2025 4:00,DELIVERED
O021267,SKU0397,WH1,North,93,93,12/16/2025 5:00,DELIVERED
O021268,SKU0132,WH1,South,140,38,12/16/2025 6:00,PARTIAL
O021269,SKU0466,WH7,East,29,28,12/16/2025 7:00,DELAYED
O021270,SKU0312,WH8,East,61,61,12/16/2025 8:00,DELAYED
O021271,SKU0407,WH3,West,41,41,12/16/2025 9:00,PARTIAL
O021272,SKU0097,WH2,East,148,148,12/16/2025 10:00,PARTIAL
O021273,SKU0098,WH4,East,247,168,12/16/2025 11:00,DELIVERED
O021274,SKU0290,WH2,West,158,158,12/16/2025 12:00,DELIVERED
O021275,SKU0356,WH8,West,295,110,12/16/2025 13:00,DELAYED
O021276,SKU0227,WH4,East,246,35,12/16/2025 14:00,DELAYED
O021277,SKU0145,WH2,North,296,210,12/16/2025 15:00,DELIVERED
O021278,SKU0156,WH4,West,179,179,12/16/2025 16:00,PARTIAL
O021279,SKU0270,WH8,North,258,213,12/16/2025 17:00,PARTIAL
O021280,SKU0162,WH3,South,218,218,12/16/2025 18:00,PARTIAL
O021281,SKU0112,WH2,West,156,156,12/16/2025 19:00,DELAYED
O021282,SKU0331,WH5,North,120,120,12/16/2025 20:00,DELAYED
O021283,SKU0185,WH5,West,264,147,12/16/2025 21:00,PARTIAL
O021284,SKU0205,WH4,West,287,179,12/16/2025 22:00,DELIVERED
O021285,SKU0097,WH3,West,39,39,12/16/2025 23:00,DELIVERED
O021286,SKU0377,WH4,West,188,96,12/17/2025 0:00,PARTIAL
O021287,SKU0055,WH3,North,242,206,12/17/2025 1:00,DELAYED
O021288,SKU0450,WH8,North,83,25,12/17/2025 2:00,DELIVERED
O021289,SKU0482,WH1,North,205,205,12/17/2025 3:00,PARTIAL
O021290,SKU0117,WH2,South,144,144,12/17/2025 4:00,DELAYED
O021291,SKU0093,WH3,West,279,151,12/17/2025 5:00,PARTIAL
O021292,SKU0293,WH8,West,182,182,12/17/2025 6:00,DELAYED
O021293,SKU0452,WH4,North,12,12,12/17/2025 7:00,DELAYED
O021294,SKU0204,WH7,North,292,109,12/17/2025 8:00,DELIVERED
O021295,SKU0282,WH7,West,57,57,12/17/2025 9:00,DELAYED
O021296,SKU0189,WH1,West,154,154,12/17/2025 10:00,PARTIAL
O021297,SKU0476,WH7,South,92,92,12/17/2025 11:00,DELAYED
O021298,SKU0323,WH4,West,90,90,12/17/2025 12:00,DELIVERED
O021299,SKU0084,WH5,North,4,4,12/17/2025 13:00,DELAYED
O021300,SKU0458,WH5,South,221,172,12/17/2025 14:00,PARTIAL
O021301,SKU0180,WH2,East,144,144,12/17/2025 15:00,PARTIAL
O021302,SKU0274,WH6,East,22,22,12/17/2025 16:00,PARTIAL
O021303,SKU0181,WH2,West,192,152,12/17/2025 17:00,DELAYED
O021304,SKU0447,WH7,North,107,20,12/17/2025 18:00,DELAYED
O021305,SKU0181,WH1,West,220,32,12/17/2025 19:00,DELIVERED
O021306,SKU0283,WH7,North,239,162,12/17/2025 20:00,DELAYED
O021307,SKU0287,WH5,North,218,52,12/17/2025 21:00,DELIVERED
O021308,SKU0475,WH8,North,39,39,12/17/2025 22:00,PARTIAL
O021309,SKU0106,WH3,East,245,38,12/17/2025 23:00,DELIVERED
O021310,SKU0129,WH5,West,150,150,12/18/2025 0:00,DELAYED
O021311,SKU0262,WH6,West,30,30,12/18/2025 1:00,PARTIAL
O021312,SKU0011,WH2,East,161,161,12/18/2025 2:00,DELIVERED
O021313,SKU0162,WH4,North,104,104,12/18/2025 3:00,PARTIAL
O021314,SKU0487,WH7,South,158,134,12/18/2025 4:00,PARTIAL
O021315,SKU0468,WH1,South,134,134,12/18/2025 5:00,DELIVERED
O021316,SKU0447,WH6,East,54,54,12/18/2025 6:00,DELAYED
O021317,SKU0181,WH5,South,36,36,12/18/2025 7:00,PARTIAL
O021318,SKU0213,WH3,North,131,67,12/18/2025 8:00,DELIVERED
O021319,SKU0469,WH6,North,80,6,12/18/2025 9:00,PARTIAL
O021320,SKU0274,WH8,West,272,66,12/18/2025 10:00,DELAYED
O021321,SKU0021,WH8,North,120,120,12/18/2025 11:00,DELIVERED
O021322,SKU0275,WH3,North,134,62,12/18/2025 12:00,DELIVERED
O021323,SKU0260,WH3,North,205,205,12/18/2025 13:00,DELAYED
O021324,SKU0333,WH1,South,265,213,12/18/2025 14:00,DELIVERED
O021325,SKU0466,WH8,South,233,146,12/18/2025 15:00,PARTIAL
O021326,SKU0116,WH3,East,28,28,12/18/2025 16:00,DELAYED
O021327,SKU0413,WH3,East,58,58,12/18/2025 17:00,DELAYED
O021328,SKU0025,WH8,South,29,29,12/18/2025 18:00,DELAYED
O021329,SKU0440,WH5,West,33,33,12/18/2025 19:00,PARTIAL
O021330,SKU0333,WH1,West,108,108,12/18/2025 20:00,DELIVERED
O021331,SKU0254,WH8,South,272,154,12/18/2025 21:00,DELIVERED
O021332,SKU0447,WH8,East,191,70,12/18/2025 22:00,DELAYED
O021333,SKU0411,WH4,West,81,81,12/18/2025 23:00,PARTIAL
O021334,SKU0444,WH8,North,82,2,12/19/2025 0:00,PARTIAL
O021335,SKU0211,WH4,West,96,96,12/19/2025 1:00,PARTIAL
O021336,SKU0305,WH3,West,146,146,12/19/2025 2:00,DELAYED
O021337,SKU0321,WH6,West,57,57,12/19/2025 3:00,DELIVERED
O021338,SKU0422,WH8,East,218,168,12/19/2025 4:00,PARTIAL
O021339,SKU0339,WH2,East,242,9,12/19/2025 5:00,DELIVERED
O021340,SKU0436,WH1,South,284,140,12/19/2025 6:00,PARTIAL
O021341,SKU0257,WH7,West,168,42,12/19/2025 7:00,PARTIAL
O021342,SKU0168,WH2,East,136,124,12/19/2025 8:00,DELAYED
O021343,SKU0337,WH1,East,141,141,12/19/2025 9:00,DELAYED
O021344,SKU0021,WH1,South,172,158,12/19/2025 10:00,DELAYED
O021345,SKU0086,WH5,North,47,47,12/19/2025 11:00,DELIVERED
O021346,SKU0015,WH8,North,10,10,12/19/2025 12:00,DELAYED
O021347,SKU0050,WH3,West,297,60,12/19/2025 13:00,DELAYED
O021348,SKU0487,WH5,North,195,121,12/19/2025 14:00,PARTIAL
O021349,SKU0304,WH8,South,15,15,12/19/2025 15:00,DELAYED
O021350,SKU0487,WH6,East,216,216,12/19/2025 16:00,DELIVERED
O021351,SKU0416,WH7,North,189,59,12/19/2025 17:00,DELAYED
O021352,SKU0305,WH2,West,253,36,12/19/2025 18:00,DELIVERED
O021353,SKU0196,WH2,West,52,52,12/19/2025 19:00,DELAYED
O021354,SKU0364,WH4,East,59,59,12/19/2025 20:00,DELAYED
O021355,SKU0301,WH6,West,176,93,12/19/2025 21:00,PARTIAL
O021356,SKU0288,WH7,South,295,93,12/19/2025 22:00,DELAYED
O021357,SKU0388,WH6,North,126,14,12/19/2025 23:00,DELAYED
O021358,SKU0245,WH8,West,42,42,12/20/2025 0:00,DELAYED
O021359,SKU0449,WH5,North,254,254,12/20/2025 1:00,DELAYED
O021360,SKU0353,WH8,East,66,66,12/20/2025 2:00,DELAYED
O021361,SKU0455,WH5,North,58,58,12/20/2025 3:00,DELAYED
O021362,SKU0201,WH6,South,127,127,12/20/2025 4:00,DELAYED
O021363,SKU0193,WH5,East,4,4,12/20/2025 5:00,PARTIAL
O021364,SKU0336,WH4,West,235,168,12/20/2025 6:00,DELIVERED
O021365,SKU0146,WH8,East,32,32,12/20/2025 7:00,DELIVERED
O021366,SKU0310,WH7,North,175,154,12/20/2025 8:00,DELAYED
O021367,SKU0127,WH7,North,62,62,12/20/2025 9:00,DELIVERED
O021368,SKU0175,WH5,North,226,215,12/20/2025 10:00,DELIVERED
O021369,SKU0134,WH5,North,144,138,12/20/2025 11:00,PARTIAL
O021370,SKU0066,WH7,East,18,18,12/20/2025 12:00,DELIVERED
O021371,SKU0393,WH6,East,220,220,12/20/2025 13:00,DELAYED
O021372,SKU0452,WH7,North,234,234,12/20/2025 14:00,PARTIAL
O021373,SKU0365,WH6,West,235,146,12/20/2025 15:00,PARTIAL
O021374,SKU0279,WH5,East,80,80,12/20/2025 16:00,PARTIAL
O021375,SKU0246,WH5,South,293,229,12/20/2025 17:00,PARTIAL
O021376,SKU0363,WH8,East,73,73,12/20/2025 18:00,PARTIAL
O021377,SKU0237,WH8,South,100,77,12/20/2025 19:00,DELAYED
O021378,SKU0171,WH6,West,256,240,12/20/2025 20:00,DELAYED
O021379,SKU0051,WH2,South,162,59,12/20/2025 21:00,DELAYED
O021380,SKU0328,WH3,South,293,187,12/20/2025 22:00,PARTIAL
O021381,SKU0359,WH2,West,162,162,12/20/2025 23:00,PARTIAL
O021382,SKU0153,WH5,North,129,129,12/21/2025 0:00,PARTIAL
O021383,SKU0080,WH1,East,253,14,12/21/2025 1:00,DELIVERED
O021384,SKU0419,WH1,West,62,62,12/21/2025 2:00,DELAYED
O021385,SKU0145,WH4,South,143,143,12/21/2025 3:00,DELIVERED
O021386,SKU0274,WH2,North,223,101,12/21/2025 4:00,PARTIAL
O021387,SKU0155,WH6,East,14,14,12/21/2025 5:00,DELIVERED
O021388,SKU0399,WH8,West,98,98,12/21/2025 6:00,DELIVERED
O021389,SKU0337,WH4,East,59,59,12/21/2025 7:00,DELAYED
O021390,SKU0363,WH4,North,180,180,12/21/2025 8:00,DELAYED
O021391,SKU0325,WH1,East,1,1,12/21/2025 9:00,DELAYED
O021392,SKU0336,WH2,North,227,227,12/21/2025 10:00,PARTIAL
O021393,SKU0143,WH3,West,145,145,12/21/2025 11:00,DELIVERED
O021394,SKU0298,WH7,North,133,91,12/21/2025 12:00,DELIVERED
O021395,SKU0494,WH6,West,145,145,12/21/2025 13:00,DELAYED
O021396,SKU0034,WH2,North,274,34,12/21/2025 14:00,DELIVERED
O021397,SKU0304,WH8,East,47,47,12/21/2025 15:00,DELIVERED
O021398,SKU0467,WH4,North,208,208,12/21/2025 16:00,PARTIAL
O021399,SKU0392,WH5,North,239,106,12/21/2025 17:00,DELIVERED
O021400,SKU0239,WH4,East,242,168,12/21/2025 18:00,DELAYED
O021401,SKU0138,WH2,South,104,104,12/21/2025 19:00,DELAYED
O021402,SKU0254,WH1,North,277,200,12/21/2025 20:00,DELIVERED
O021403,SKU0005,WH7,West,157,14,12/21/2025 21:00,DELAYED
O021404,SKU0372,WH2,North,188,188,12/21/2025 22:00,DELAYED
O021405,SKU0176,WH3,South,174,174,12/21/2025 23:00,DELIVERED
O021406,SKU0373,WH6,West,100,100,12/22/2025 0:00,DELIVERED
O021407,SKU0410,WH6,East,10,10,12/22/2025 1:00,DELIVERED
O021408,SKU0214,WH5,East,84,84,12/22/2025 2:00,DELAYED
O021409,SKU0364,WH5,East,53,53,12/22/2025 3:00,PARTIAL
O021410,SKU0023,WH4,West,127,127,12/22/2025 4:00,PARTIAL
O021411,SKU0318,WH2,North,135,135,12/22/2025 5:00,DELIVERED
O021412,SKU0013,WH6,West,286,23,12/22/2025 6:00,DELAYED
O021413,SKU0393,WH1,West,55,55,12/22/2025 7:00,DELAYED
O021414,SKU0241,WH3,South,244,235,12/22/2025 8:00,DELIVERED
O021415,SKU0276,WH4,West,65,65,12/22/2025 9:00,PARTIAL
O021416,SKU0092,WH2,East,21,21,12/22/2025 10:00,DELIVERED
O021417,SKU0108,WH1,West,263,213,12/22/2025 11:00,DELAYED
O021418,SKU0441,WH2,South,248,180,12/22/2025 12:00,DELAYED
O021419,SKU0229,WH1,West,143,143,12/22/2025 13:00,PARTIAL
O021420,SKU0152,WH8,West,98,98,12/22/2025 14:00,DELIVERED
O021421,SKU0108,WH7,East,2,2,12/22/2025 15:00,PARTIAL
O021422,SKU0289,WH2,West,131,131,12/22/2025 16:00,PARTIAL
O021423,SKU0404,WH2,North,176,126,12/22/2025 17:00,DELIVERED
O021424,SKU0444,WH8,East,47,42,12/22/2025 18:00,DELAYED
O021425,SKU0176,WH7,South,241,104,12/22/2025 19:00,PARTIAL
O021426,SKU0320,WH6,South,27,27,12/22/2025 20:00,DELIVERED
O021427,SKU0286,WH4,South,36,36,12/22/2025 21:00,PARTIAL
O021428,SKU0364,WH2,West,180,74,12/22/2025 22:00,DELAYED
O021429,SKU0329,WH2,North,51,51,12/22/2025 23:00,DELAYED
O021430,SKU0365,WH4,East,160,80,12/23/2025 0:00,DELIVERED
O021431,SKU0241,WH4,North,258,170,12/23/2025 1:00,DELAYED
O021432,SKU0145,WH5,North,17,17,12/23/2025 2:00,DELIVERED
O021433,SKU0356,WH5,South,279,155,12/23/2025 3:00,DELIVERED
O021434,SKU0014,WH6,South,172,172,12/23/2025 4:00,DELIVERED
O021435,SKU0275,WH4,North,54,54,12/23/2025 5:00,DELAYED
O021436,SKU0071,WH7,North,13,3,12/23/2025 6:00,DELIVERED
O021437,SKU0315,WH3,East,202,153,12/23/2025 7:00,DELIVERED
O021438,SKU0195,WH6,South,246,153,12/23/2025 8:00,PARTIAL
